Ticker,Buy Date,Buy Price,Buy P/E Ratio,Buy Fwd P/E Ratio,Buy P/B Ratio,Buy RSI,Buy Upper BB,Buy Bollinger %b,Buy Lower BB,Buy vol,Buy Z Score,Buy MACD,Buy VWAP,Buy OBV,Buy Stoch,Buy Awesome Oscillator,Buy Ultimate Oscillator,Buy TSI,Buy Acum/Dist,Sell Date,Sell Price,Sell P/E Ratio,Sell Fwd P/E Ratio,Sell P/B Ratio,Sell RSI,Sell Upper BB,Sell Bollinger %b,Sell Lower BB,Sell vol,Sell Z Score,Sell MACD,Sell VWAP,Sell OBV,Sell Stoch,Sell Awesome Oscillator,Sell Ultimate Oscillator,Sell TSI,Sell Acum/Dist,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable,Returns,Returns %,Cumulative Returns %
AVB,2023-07-28,187.92,28.153963,34.26531,2.223386,22.48284418047315,195.83667288021343,-0.01940005946237562,182.8213271197866,3.2538364401067152,-2.0249942249045256,-1.388514300462195,192.1560003398959,-21820700,-10.402219140083227,1.3078235294117633,-6.7979877938419415,9.57834614787844,-1271159462.0121393,2023-12-04,176.67,28.153963,34.26531,2.223386,74.66328400533945,175.79376782559558,1.0449247976141716,163.06423217440442,3.1823839127977833,2.1245079742927944,0.9284251821424819,171.94346429412712,-22013500,76.90457097032882,3.708500000000015,23.546907046420362,9.32889355169382,-1370286274.219919,-11.25,-5.99,129,-39.02999999999997,-16.44,No,-11.25,-5.986590038314176,4004.34
DOC,2023-02-10,26.2,31.44643,32.01818,1.5173187,39.90653480591729,28.01509293354936,0.21267411406988193,26.27790706645063,0.4342964667746835,-1.1202025280403585,-0.17059842473557812,27.18711921591194,-20755600,22.707423580786017,0.28982352941176615,56.33492051930097,8.883880368562988,24446100.571108744,2023-12-04,18.11,31.44643,32.01818,1.5173187,86.85687714585521,18.147313269622728,1.1313709460881198,15.35068673037727,0.6991566348113647,2.4615371067233496,0.2588915620533611,17.01194986088965,-76072800,98.75518672199165,0.8041176470588276,71.81594313235404,9.025702711779001,-19451542.802890778,-8.09,-30.88,297,-13.760000000000002,-40.75,No,-8.09,-30.87786259541985,3998.35
MAA,2023-05-25,145.45,28.656052,30.33034,2.5844934,17.7385624981453,155.86886561537148,0.018798802929307194,144.15713438462853,2.9279328076857425,-1.8760676425295766,-0.7516568636231927,149.08170740360777,-9071000,7.93650793650804,-2.8229117647058786,34.697918338232085,-12.646002625367498,5720515.006454386,2023-12-04,125.8,28.656052,30.33034,2.5844934,76.16835740968668,126.66275471385316,1.0341482911042972,118.55324528614682,2.0273773569265874,2.0824934172098923,0.9039779599144213,123.47832200662704,-14323300,84.3264248704664,1.1074705882352873,57.78134201839109,-0.3838355135260608,2512975.6452186704,-19.64999999999999,-13.51,193,-34.489999999999995,-17.45,No,-19.64999999999999,-13.509797181161906,3967.47
CAG,2023-05-11,36.69,13.917074,10.605948,1.5145724,20.858845463878197,38.60954511458327,-0.06859504677924591,36.608454885416734,0.500272557291635,-2.216791594573731,-0.17789787078675873,37.68463151834514,78200700,15.530303030302939,-0.22338235294117226,42.17623771201413,0.40002049334360884,96769509.10027319,2023-12-05,29.04,13.917074,10.605948,1.5145724,66.32774634711697,28.869290634866392,0.9360604806847418,27.411709365133614,0.36439531743319403,1.7000767308530902,0.0656364338479577,28.282339353263183,-39861500,76.15384615384626,0.6046764705882346,57.93776357672209,15.143514071583535,56524665.28703527,-7.649999999999999,-20.85,208,-0.259999999999998,-0.81,No,-7.649999999999999,-20.850367947669664,3953.96
LW,2023-05-25,109.09,13.255512,15.5792675,8.846952,20.791665553949812,115.29075126520006,-0.022157491403193456,108.99624873479992,1.5736256326000322,-2.0357446737233107,-0.7902976063192375,112.39356922875304,55609400,13.45108695652167,0.2695588235294082,44.86121391110795,13.274129763527961,36788552.777326696,2023-12-05,102.19,13.255512,15.5792675,8.846952,60.70957376770649,102.60088738780848,0.8179794371481094,92.17911261219152,2.605443693904242,1.2397120719042938,0.30857225011025036,98.2875110015736,53836900,74.9400479616308,5.804941176470592,59.2585619307968,31.537878700831634,15832235.621626336,-6.900000000000006,-6.33,194,16.079999999999984,25.56,No,-6.900000000000006,-6.325052708772579,3933.11
MRK,2023-09-28,104.57,876.9285,12.578893,8.270124,22.332387606351958,110.44295976795561,0.009865754895909061,104.1600402320444,1.5707298839778063,-1.9108950753511078,-0.42257370533772476,107.04519243781792,337807400,15.698587127158545,-2.8173823529411663,33.745333611184535,-15.226262271716934,201129203.4803553,2023-12-05,104.92,876.9285,12.578893,8.270124,80.30225068739847,105.42953482260765,1.1539037487221948,99.60146517739236,1.4570174113038221,2.549386144037946,0.5094781545804739,102.26912922417233,415169700,97.42424242424241,0.2749411764705769,69.21784858251182,2.882163591954926,241846851.4234716,0.3500000000000085,0.33,68,12.840000000000018,14.73,Yes,0.3500000000000085,0.3347040260112925,3926.79
VTRS,2023-09-06,10.56,239.40001,4.290323,0.70225877,10.214620288131783,11.60616639018736,-0.29770589732897074,10.44283360981264,0.2908331950936801,-3.1100301315627075,-0.12514514005757982,10.901910099641333,85082600,9.722222222222141,-0.0964705882352952,24.964507611342462,-1.1821117307644247,162885820.55980602,2023-12-05,9.61,239.40001,4.290323,0.70225877,67.25521800506928,9.66201576061067,0.9406791962933698,8.923984239389332,0.18450788030533405,1.718083799322874,0.046987893069638485,9.363408560678396,41021800,77.94117647058818,0.1367941176470584,60.538055381308695,5.0989431784450785,119317093.391509,-0.9500000000000011,-9.0,90,-0.7900000000000009,-7.72,No,-0.9500000000000011,-8.996212121212132,3927.12
CHRW,2023-08-16,94.46,27.573528,18.656717,6.1728396,24.367924961280195,101.27156020184572,4.234562225840513e-05,94.2204397981543,1.762780100922856,-1.9491937753331694,-0.6177215248294541,97.86348335379607,13855400,6.543385490754024,-1.6211470588235244,39.37775999746655,-4.64173324920984,7035474.3622756535,2023-12-05,85.24,27.573528,18.656717,6.1728396,68.26352424090942,85.39231819622657,0.9601346594830917,79.13568180377345,1.5641590981132758,1.7939351587601569,0.49529323130882213,82.61346338906613,10116800,84.71986417657037,0.8055000000000092,64.61391463892278,3.066568504512242,5005628.016138411,-9.219999999999999,-9.76,111,4.170000000000002,4.41,No,-9.219999999999999,-9.760745289011222,3918.13
PSA,2023-07-31,282.23,26.39638,26.1362,9.047988,26.697842102348105,303.04605797030797,-0.021242318459457128,281.91994202969204,5.28152898515398,-2.0321766727343045,-1.6096905289473846,292.60639090230734,-20279500,7.580431908329762,0.2917352941176432,35.41108326287154,-3.7942248399282263,7994287.612820481,2023-12-05,268.56,26.39638,26.1362,9.047988,83.85518720681998,270.471450818739,0.9519998230166381,242.85854918126105,6.903225409369486,1.7622197275332876,1.8446261576430576,260.1576793789247,-19604100,93.93282773564461,9.948588235294096,69.02515468976526,15.579590723921873,1283181.2255193135,-13.670000000000016,-4.84,127,-43.589999999999975,-11.67,No,-13.670000000000016,-4.843567303263301,3908.37
CMI,2023-08-04,243.0,52.354652,12.919656,4.3284945,18.210283943539352,268.9824347884051,-0.2776854245965953,243.16956521159494,6.453217394202547,-3.0319759593993796,-2.872090807014228,255.14860371680643,14089500,3.8114343029086846,5.185058823529431,42.0765190032193,13.2355885879232,12789358.272630034,2023-12-05,230.71,52.354652,12.919656,4.3284945,65.01899937710672,230.884784229543,0.8641169984687892,215.62121577045698,3.815892114771498,1.4195894006097656,0.8526323015094126,225.27998345020555,12036700,75.61188811188792,4.873911764705895,57.31750740008358,10.445256343306438,7366623.417527383,-12.289999999999992,-5.06,123,35.21000000000001,18.72,No,-12.289999999999992,-5.057613168724276,3903.52
EL,2023-05-04,206.89,119.31783,36.046837,9.658634,8.923769573744465,275.65768485601444,-0.21122633143516667,213.0893151439856,15.642092428007206,-2.7728707140446023,-5.231482706044609,222.4417198119851,-13550300,15.250855188141381,-15.143794117647104,33.83994454580654,-24.914178263484647,8358845.278154263,2023-12-05,136.88,119.31783,36.046837,9.658634,60.18062775946535,136.12472987634203,0.8551077543894403,110.425270123658,6.424864938171007,1.384464900912323,2.29380673669478,127.73250496645208,-77636900,60.69910250354268,5.900000000000006,56.01254084311621,4.252701712399129,-6512312.41648975,-70.00999999999999,-33.84,215,-79.70999999999998,-32.31,No,-70.00999999999999,-33.83923824254435,3898.46
VFC,2023-11-02,13.3,0.0,0.0,0.0,37.98708063192643,19.654208304066493,0.1919564973589544,13.600791695933502,1.5133541520332479,-1.2009746677987556,-0.3248440597086178,16.312567059786648,-116306500,32.39669421487605,-1.214941176470587,39.467384995673804,-14.832506601616629,-156839352.34721005,2023-12-05,18.55,0.0,0.0,0.0,62.02976175269805,18.94730404728463,0.8181468988873226,14.327695952715368,1.1549020236423153,1.2403649579573865,0.24250941331192896,17.28507448153204,-92069000,66.66666666666671,0.9101176470588186,63.27795634382785,9.351859993774235,-139869762.6525318,5.25,39.47,33,-18.990000000000002,-36.37,Yes,5.25,39.473684210526315,3864.63
CVS,2023-08-18,66.8,11.737249,8.245386,1.2792265,14.345550449862728,78.81261806057017,-0.195938847227385,68.62638193942982,2.546559030285091,-2.713269128195495,-0.9720905549700538,71.68899863355463,-184656300,17.16300940438871,-1.631205882352944,35.20890381969383,-8.922565572830758,-119300327.21143776,2023-12-06,71.42,11.737249,8.245386,1.2792265,80.16124084914796,71.652543708332,1.3392235380658568,65.842456291668,1.4525218541660023,3.271895693940351,0.45326447831629957,69.32770649287696,-172940600,88.87434554973831,0.6474705882352794,60.55324339327317,5.34943029303113,-112647965.2573932,4.6200000000000045,6.92,110,-15.669999999999987,-15.48,Yes,4.6200000000000045,6.916167664670665,3904.1
SJM,2023-05-23,149.78,0.0,0.0,0.0,15.010863224203007,161.07618462527003,-0.023178115294213635,149.51481537472998,2.8903423126350147,-2.0397237981909817,-0.958051680517903,155.11714588533442,211700,10.983170947741453,-2.9791176470588425,38.56029635136574,-10.831660325297372,18689982.29799823,2023-12-06,115.61,0.0,0.0,0.0,80.38521491433823,116.37565698276036,1.1455645365665224,106.43634301723962,2.4848284913801817,2.5168739096863226,0.9413505173997697,112.41341570852725,-25273700,86.85363716038562,0.985764705882346,59.27798394265529,-0.9863680771683623,14206306.472003767,-34.17,-22.81,197,-18.859999999999985,-14.85,No,-34.17,-22.813459740953398,3911.02
GILD,2023-11-10,75.46,16.737778,10.137281,4.110232,32.48192800187297,82.31613344251835,0.0970134657046838,75.15186655748167,1.7910667212591675,-1.571130749401502,-0.44788139777982905,78.51758162936417,31519600,15.24777636594666,0.8370294117647035,48.85443500719524,4.628035498316745,151215614.11391982,2023-12-07,79.58,16.737778,10.137281,4.110232,58.23980488700213,79.18046031587488,0.8277108186627028,72.92053968412512,1.5649801579374423,1.2776519816297407,0.439400620311026,76.55613653588182,54947400,64.44073455759589,1.1435294117647032,63.01710675747859,4.771144053712466,173137260.93996054,4.1200000000000045,5.46,27,11.430000000000007,18.87,Yes,4.1200000000000045,5.459846276172813,3888.2
MKC,2023-05-31,85.61,27.734127,22.914755,3.7025855,26.073608874852724,91.00274634596725,0.021196921008890177,85.54825365403273,1.3636231729836286,-1.8667180570350652,-0.66954992686859,87.69107742922478,7461000,15.13260530421216,-0.7442647058823582,48.72985459222726,5.746252320968774,37799565.89161199,2023-12-07,67.8,27.734127,22.914755,3.7025855,74.13525889998994,67.78006300056379,0.999782210054851,63.89093699943621,0.9722815002818956,1.9485097674395033,0.3398953954829604,65.79032327098095,19418400,87.87878787878785,1.81455882352941,62.190088418334646,7.445632440573198,25804927.494777773,-17.810000000000002,-20.8,190,-37.889999999999986,-38.69,No,-17.810000000000002,-20.803644434061443,3893.66
CPB,2023-10-03,39.29,16.866667,13.233846,3.329978,22.328718622591538,43.289096502958216,-0.02608220218736774,39.22190349704178,1.0167982514791103,-2.051046013273796,-0.22846995836037287,41.81948588950663,-21043500,-0.21881838074393894,-1.3583235294117628,-17.65262165460672,-24.28832788882069,-4321312452.934689,2023-12-07,43.38,16.866667,13.233846,3.329978,78.14900279713136,42.33897041572604,1.2263747885703875,38.77602958427396,0.8907352078630192,2.831930272579863,0.2631951393322325,41.02139389483661,-8763000,79.21478060046192,0.8519705882352966,37.93306288013213,14.271239641297088,-4439564683.90849,4.090000000000003,10.41,65,0.2700000000000031,0.55,Yes,4.090000000000003,10.409773479256817,3872.86
REGN,2023-10-04,809.16,27.697876,20.472086,3.9775314,37.48850875119637,841.9974546638514,0.07715383258710178,812.3885453361486,7.4022273319256815,-1.6485578533056722,-3.8096713721597313,825.7100135607194,14021800,37.413962635201585,-7.909647058823566,46.420481519612984,4.442645348557886,12565960.600234918,2023-12-07,840.0,27.697876,20.472086,3.9775314,83.28120699466129,838.4515750113634,1.1922725850127658,777.0564249886366,15.34878750568167,2.6989754066674805,5.147572481079821,814.5190015286452,12891200,98.09391786518796,19.21785294117649,67.89909530691828,14.065787368701393,13736635.616331963,30.840000000000032,3.81,64,172.87000000000012,28.37,Yes,30.840000000000032,3.8113599288150715,3883.27
AMD,2023-06-27,108.57,367.3889,36.202553,5.73597,35.5217708693945,131.62309355366284,0.14393696685032525,106.55590644633716,6.266796776831419,-1.38818926315951,-2.6748154052288857,119.89968300925527,404157600,12.854368932038836,-2.3219705882352883,32.467323235871824,4.624345302061824,948984467.3948505,2023-12-08,129.54,367.3889,36.202553,5.73597,74.51527112208468,127.59145795288285,1.1174465416981267,114.54254204711717,3.262228976441418,2.4072497843380622,0.024452278454528464,122.63478380045534,884073600,85.78263841421726,7.697941176470579,60.42404723193056,26.764368112198266,1050244330.9050379,20.97,19.31,164,13.329999999999984,13.49,Yes,20.97,19.314727825366123,3887.08
ILMN,2023-04-27,211.92,0.0,0.0,0.0,17.227156951724567,240.94651160941925,-0.2859704200882254,212.07248839058082,7.218505804709608,-3.0642768182812157,-3.0682466225383944,222.68747394883894,-41299800,5.911492734478177,-4.385117647058848,40.37103929402068,-3.5837987816242456,20370330.05087235,2023-12-08,116.22,0.0,0.0,0.0,61.86673140582861,118.01619048924816,0.8490300056575195,86.25180951075184,7.94109524462408,1.3607694741245404,2.9799157350943233,102.68396837622653,-75487900,80.1229508196721,8.054705882352934,61.195165941765005,0.34944690787966487,26072831.5783427,-95.69999999999999,-45.16,225,-164.87999999999997,-51.52,No,-95.69999999999999,-45.15855039637599,3906.39
IR,2023-09-22,64.06,47.115788,25.146067,3.690481,28.66389867850222,71.87473890668556,0.08237689909912403,63.74426109331444,2.0326194533427793,-1.6281945912488955,-0.5618020179525272,67.36602710612095,-33288500,11.692307692307674,-2.4127352941176383,42.061462273306624,-14.372033045729543,29244381.83204244,2023-12-11,73.38,47.115788,25.146067,3.690481,80.3032822467647,73.71285938358675,1.0641262788102355,68.35314061641326,1.3399296917933698,2.199369129626287,0.08139622281224224,71.52021176343884,-3575100,89.86083499005983,4.859999999999999,58.33625643758945,40.86896237221094,33647406.43735214,9.319999999999993,14.55,80,29.499999999999986,63.26,Yes,9.319999999999993,14.548860443334362,3861.24
TT,2023-10-20,190.29,31.860361,24.86116,9.188102,21.56443940739419,213.87051707929376,-0.10395919607201987,189.43648292070625,6.108508539646882,-2.354666430708055,-1.6942623985776941,200.97476118956885,30276800,2.823061630218719,-2.755617647058841,33.76272482444877,-7.503174448863856,1075697.8754751682,2023-12-11,235.03,31.860361,24.86116,9.188102,86.81543659729236,235.03958198832223,1.182929284014652,220.84941801167773,3.547540994161128,2.6625485133353752,0.12339925786937389,228.36569146350848,42565400,94.23076923076917,13.984705882352955,62.90536793619869,32.624504423897925,1563041.7771909644,44.74000000000001,23.51,52,76.92999999999998,52.13,Yes,44.74000000000001,23.511482474118456,3875.78
F,2023-10-06,11.82,11.212962,6.5815215,1.1250464,35.35985947810448,12.805635623973405,0.09790999938976322,11.902364376026593,0.22581781198670325,-1.567635417620837,-0.044531173938771554,12.30435141144393,-1265485300,28.70370370370375,-0.1751764705882337,51.38918222262867,-9.529030255928175,735514636.2663182,2023-12-11,11.02,11.212962,6.5815215,1.1250464,75.90932123568653,11.064788908350494,1.0174610449150512,9.869211091649507,0.2988944541752462,2.0174345544947854,0.12349821009226451,10.572877142097541,-1276063200,92.38095238095238,0.39935294117647047,59.65835548301492,3.5172550112525993,372931049.5710483,-0.8000000000000007,-6.77,66,-1.58,-10.48,No,-0.8000000000000007,-6.768189509306266,3899.3
CARR,2023-10-19,49.91,36.164555,18.551949,5.530926,19.282156557109403,56.88098814227246,-0.18056019427482495,49.79701185772754,1.770994071136229,-2.6533121011439795,-0.5032624485523679,53.02356769349165,28861900,-2.027027027027008,-2.5476470588235287,14.7110450196662,-15.263580952362302,-3093872139.7769303,2023-12-11,55.31,36.164555,18.551949,5.530926,79.84324374291691,54.971926025048106,1.1941618497199193,50.50907397495189,1.1157130125240542,2.7063411164928954,0.2944399257849868,53.3481050319918,53803200,80.42328042328042,2.7448823529411683,49.19187314475757,17.43518963114217,-3167562001.230563,5.400000000000006,10.82,53,9.350000000000001,21.92,Yes,5.400000000000006,10.819475055099192,3892.53
ETN,2023-10-19,202.1,36.496258,25.83407,6.1412897,26.395190801761416,220.25821985155432,-0.10818913145350302,201.6377801484457,4.655109925777155,-2.371157754810109,-0.770767034723217,209.5726861316149,2334600,4.195804195804219,-8.958911764705846,35.08975240178972,-14.993353703674861,51679994.469213925,2023-12-11,233.73,36.496258,25.83407,6.1412897,75.69360486590782,233.05045112849302,1.1713577793631729,222.49354887150696,2.6392255642465203,2.6174344828961975,0.008141566274672218,228.59492143817621,30228900,83.55263157894737,9.72555882352944,46.632763669371116,25.35454611503588,53396503.4614481,31.629999999999995,15.65,53,68.16999999999999,47.45,Yes,31.629999999999995,15.65066798614547,3903.35
SWKS,2023-08-10,108.58,19.08688,13.224815,2.769417,32.05287212894599,116.6901888764727,0.08550141876546748,107.01081112352726,2.419844438236362,-1.6160129710032296,-0.839322145770605,111.09594887140122,-57465000,27.973358705994254,-2.107617647058831,45.700030253044,-3.4578590335775887,38528053.49168977,2023-12-11,104.52,19.08688,13.224815,2.769417,96.1371929394639,105.05114314759084,1.1127579465534607,88.19785685240916,4.213321573795422,2.388970275281611,1.1694170853061738,98.21854110128433,-47097100,95.23470839260311,8.819294117647061,71.14307733796834,36.70700834020684,42498640.99716345,-4.060000000000002,-3.74,123,-9.070000000000007,-8.69,No,-4.060000000000002,-3.7391784859090094,3919.0
AMP,2023-08-16,335.64,17.36356,11.15691,8.720768,22.498832529210972,355.37680771291525,-0.10336383824918605,333.2031922870848,5.543403856457608,-2.3523452986037627,-2.4676627660065975,344.60840228964616,-8229500,-12.067307692307642,-2.4641764705881997,1.020217090030591,4.6721918112686,-433860029.36300117,2023-12-12,366.12,17.36356,11.15691,8.720768,84.5152005664008,364.1350092481621,1.1932311835973546,336.7269907518379,6.852004624081038,2.7027127119727674,1.0567298393497726,353.6654811311159,-7600800,94.26853707414827,17.832617647058782,46.29612095739433,34.57015372400192,-462499008.55336684,30.480000000000018,9.08,118,127.64000000000004,48.35,Yes,30.480000000000018,9.081158383982844,3915.26
INCY,2023-09-19,59.53,22.939623,11.113346,2.6271663,30.497651813890812,66.51675561285334,-0.04948588238613841,60.803244387146634,1.4283778064266788,-2.1422903563974294,-0.4451401490341206,62.79064395662185,22337800,29.855072463768156,-2.3135882352941195,36.113382616857784,-16.65273848394365,36538388.97740044,2023-12-12,57.36,22.939623,11.113346,2.6271663,88.98384958742513,58.62395620340827,1.4370724597962425,50.79504379659174,1.957228101704133,3.6533810207272963,0.7563010497781218,55.730896355839064,22252200,94.24390243902435,1.9775588235294137,71.40418037767128,14.176619703356632,48763885.507226765,-2.1700000000000017,-3.65,84,-19.429999999999993,-25.38,No,-2.1700000000000017,-3.645220897026712,3924.34
TDY,2023-07-27,389.8,22.992424,19.070915,2.1809874,15.502715906808916,427.7602718253853,-0.31119973402121137,389.8027281746147,9.489385912692645,-3.1626387920273915,-3.1466191987871803,403.63063078977274,4670800,13.05719091673671,-2.0225882352940516,38.992962585160015,-8.193335728342062,4545917.936012524,2023-12-12,417.39,22.992424,19.070915,2.1809874,82.30253589992596,419.25152947069756,1.0508883744235624,383.01747052930244,9.05851473534877,2.1477582769810333,2.161948030854619,405.696147006243,7973100,90.29999999999991,19.324705882352987,65.21277376323,28.146148152355472,5701831.106829053,27.589999999999975,7.08,138,53.76999999999998,11.77,Yes,27.589999999999975,7.077988712160075,3920.69
EPAM,2023-10-04,240.78,43.273754,25.38103,5.0792484,23.394216492363284,274.84109204881474,-0.10643082512839779,244.38390795118525,7.614296024407375,-2.364302614751722,-3.1444391107494183,258.19730931299495,5946600,11.68546365914792,-4.442558823529424,35.68436193339533,-3.9903402385778635,1409738.7037881068,2023-12-12,275.2,43.273754,25.38103,5.0792484,81.29001966891195,273.6005793918955,1.1071786708182196,245.93942060810446,6.915289695947759,2.367218254007861,1.3741279113889586,260.56406761648054,9374200,91.21447028423775,20.144147058823506,66.51866535516866,28.621361827930365,1595851.4872476142,34.41999999999999,14.3,69,-5.830000000000041,-2.04,Yes,34.41999999999999,14.295207243126502,3927.77
ADP,2023-09-18,246.16,28.415598,24.409,23.206884,40.36081978845966,252.10032109934176,0.21335577921712265,242.1946789006582,2.4764105496708937,-1.117544908039491,-1.1013055917596546,249.52129323769526,-5007600,-2.5683512841756624,-3.098058823529385,-5.694785188357048,5.691191566629565,-2412499785.5366354,2023-12-12,235.0,28.415598,24.409,23.206884,80.14279796785075,232.86104872166254,1.3095103192489945,224.3529512783375,2.127024360831255,3.156052240688245,0.8781086309478228,230.37861597080678,-4114500,85.12486427795871,5.698323529411766,17.522215837770677,8.201412171666568,-2558909476.6489244,-11.159999999999997,-4.53,85,-1.3999999999999488,-0.66,No,-11.159999999999997,-4.5336366590835215,3942.07
MPWR,2023-10-23,416.08,81.91003,44.558243,16.849491,18.91349392292402,507.9183551962324,-0.014410618195522468,413.6206448037677,23.57442759811618,-2.005541801735119,-5.205422659787546,460.99125675694455,-3639400,5.060998856271446,-20.658441176470546,30.920788895684975,-14.874650886010565,8924518.074563207,2023-12-12,593.0,81.91003,44.558243,16.849491,86.82814357737614,588.3812241996931,1.1264960031453806,521.142775800307,16.8096120998465,2.442531080201126,1.8709773793841897,561.0803336666213,4095100,94.80242662731602,61.15620588235299,62.991830742287405,39.069574731970135,12869861.63582626,176.92000000000002,42.52,50,244.77999999999997,60.15,Yes,176.92000000000002,42.52066910209575,3937.53
FTV,2023-09-22,73.77,34.925926,20.500002,2.88438,29.423049082403338,80.14109282281414,0.05791022916554307,73.84490717718585,1.5740464114070751,-1.7235832313068729,-0.43219227856132414,76.65665177791789,-35080600,9.640831758034112,-2.1810294117647118,36.857619517217714,-12.425099575024518,9523956.592183972,2023-12-12,70.67,34.925926,20.500002,2.88438,79.5077289766312,70.61916568445005,1.1072579920332069,66.14783431554994,1.117832842225026,2.3675275050357194,0.43465528336405307,68.72311504340227,-20038800,91.57175398633247,2.5107352941176515,56.63103387416864,11.244643346637694,2703130.544946441,-3.0999999999999943,-4.2,81,18.080000000000005,33.7,No,-3.0999999999999943,-4.2022502372237955,3980.05
TER,2023-08-14,101.73,38.956043,22.870968,6.4290895,38.39698099349844,119.42995211278894,0.16330746228318077,101.69204788721107,4.434476056394463,-1.312669169023068,-1.0924593523151702,109.49910229811486,2433200,19.262981574539303,-5.2591176470588294,41.51420523874286,-11.387927242971465,32782466.86999053,2023-12-12,96.34,38.956043,22.870968,6.4290895,72.32726228438105,95.72689242100427,1.1108054020559004,89.29610757899573,1.6076962105021337,2.381357855414889,0.5160063229967913,92.92195508577198,-20229200,85.91549295774651,4.056852941176487,55.960144273777814,11.706517772723425,20797536.879429758,-5.390000000000001,-5.3,120,0.6600000000000108,0.71,No,-5.390000000000001,-5.298338739801435,3975.85
WDC,2023-10-20,43.01,0.0,0.0,0.0,24.162804823807704,47.04898975563591,-0.08088591138380974,43.1200102443641,0.9822448778179498,-2.2647102064219644,-0.42068224779777624,45.066451698010354,-8158000,4.677060133630307,-0.48752941176471154,31.89838393790554,0.832149591994722,62314312.467181794,2023-12-12,49.27,0.0,0.0,0.0,78.49270020373157,49.287272855300415,1.096442796112926,45.196727144699594,1.0226364276502053,2.3253621088622047,0.1173119444577615,47.80892819035161,85179800,87.28606356968209,3.081352941176469,49.525984572725186,24.312556562249632,105252151.0210994,6.260000000000005,14.55,53,8.97000000000001,17.27,Yes,6.260000000000005,14.554754708207406,3970.55
BIIB,2023-10-26,248.41,28.903267,13.057321,2.2526069,13.624558066274858,272.5784460657752,-0.12025927328801128,244.0615539342248,7.1292230328875945,-2.418215830879561,-2.0653333461675003,258.4983091150163,5318200,0.24630541871928768,-6.4861764705882194,30.398700759483983,-16.514860762287125,3542593.7153338455,2023-12-12,247.55,28.903267,13.057321,2.2526069,83.3683920912276,245.2883598093954,1.170928772434516,220.91764019060463,6.092679904697695,2.615761905973746,2.7643232445025014,235.6061569285114,9171100,92.1245421245421,5.735411764705873,59.17222670456072,2.7366011933009275,5004735.438556654,-0.8599999999999852,-0.35,47,58.41999999999999,30.58,No,-0.8599999999999852,-0.34620184372609203,3985.11
MLM,2023-08-18,428.47,30.865805,25.167301,4.58443,21.361979062162362,468.9369303598599,-0.14644273478702172,435.51706964014005,8.354965179929952,-2.520297756665995,-3.2418887810330275,451.1012790513489,5653200,13.235294117647106,-3.6125882352941403,41.58106012979429,-2.8327397987917915,9642669.854462234,2023-12-13,480.91,30.865805,25.167301,4.58443,85.58278989319113,480.6901002009033,1.2416291097817505,448.7408997990966,7.987300100451672,2.8914025652665876,1.031149399708795,467.12523766350506,9673600,93.96420988777675,20.397882352941167,62.53319722516131,29.20734365896766,9751114.99826514,52.44,12.24,117,102.94999999999999,30.22,Yes,52.44,12.238896538847525,3984.76
EW,2023-07-28,82.94,39.491306,29.394823,8.210251,19.06758093246448,97.00548617718268,-0.15666826496778297,85.36951382281732,2.9089930885913398,-2.560164212561401,-1.113482482874998,89.26477080638159,18852500,13.398692810457511,-1.8377058823529353,31.425734259125356,-8.038607949883298,36832052.89865996,2023-12-13,72.07,39.491306,29.394823,8.210251,88.42844259117494,72.69902248843529,1.3243850762768405,64.39297751156472,2.0765112442176417,3.2140447197600066,0.7342017533943634,69.30783735107669,-3509000,92.91628334866608,3.65926470588235,65.11374535877194,22.008670196443624,48588909.681996554,-10.870000000000005,-13.11,138,-25.099999999999994,-22.79,No,-10.870000000000005,-13.105859657583801,3997.0
CINF,2023-10-02,101.84,10.0668955,16.840746,1.5232879,12.551614682036401,110.57026169923994,-0.14843834321332988,101.28573830076006,2.3211308496199687,-2.5280780706355888,-0.8189098720819955,106.21327383325988,-12132600,4.454545454545538,-1.9020000000000152,31.267114939605545,-10.22544989991298,-5873781.389568357,2023-12-13,104.8,10.0668955,16.840746,1.5232879,77.27157473847572,105.24344436532954,1.1461530444714962,99.56855563467045,1.418722182664774,2.5191683358943453,0.36327886900547923,102.98407613389064,-12929000,98.21717990275528,2.0961176470588327,61.14259583211977,13.102353559581962,-6594374.440657524,2.9599999999999937,2.91,72,-22.450000000000003,-18.24,Yes,2.9599999999999937,2.9065200314218322,3983.9
MET,2023-10-04,60.16,39.618786,7.1781783,1.7460433,13.958136422935155,67.46193243580954,-0.023415479642507987,60.07506756419045,1.846716217904774,-2.0406492147860256,-0.635914276229394,63.89664554689717,-53744900,12.640801001251537,-1.715176470588247,36.04317579336232,-11.193546213824385,-24388970.055411473,2023-12-13,65.2,39.618786,7.1781783,1.7460433,84.08901358176614,65.73904176161784,1.1270523548089297,61.32295823838218,1.1040208808089147,2.444700138300323,0.2145500686553108,63.980187776026476,-49209200,98.27586206896545,2.4765294117647016,53.73365258189177,25.55885274986713,-26477437.129835784,5.040000000000006,8.38,70,-0.7899999999999849,-1.18,Yes,5.040000000000006,8.377659574468096,3986.8
